Company Name,Company Profile URL,Job Title,Job Posting URL,Portal,Country,Tier Signal,Date
Aquent,https://www.linkedin.com/company/aquent,Marketing Operations Coordinator [AQ-10501],https://www.linkedin.com/jobs/view/marketing-operations-coordinator-aq-10501-at-aquent-4443631877?_l=en,LinkedIn,Canada,Email Marketing Specialist,
Jobgether,https://be.linkedin.com/company/jobgether,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-jobgether-4444893494?_l=en,LinkedIn,Canada,Email Marketing Specialist,
Warner Bros. Discovery,https://www.linkedin.com/company/warner-bros-discovery,"Coordinator, Publicity and Promotions",https://www.linkedin.com/jobs/view/coordinator-publicity-and-promotions-at-warner-bros-discovery-4436437201?_l=en,LinkedIn,Canada,Email Marketing Specialist,
MacDonald Search Group,https://ca.linkedin.com/company/macdonald-search-group,Marketing Coordinator,https://www.linkedin.com/jobs/view/marketing-coordinator-at-macdonald-search-group-4445785709?_l=en,LinkedIn,Canada,Email Marketing Specialist,
Wonderbrands,https://www.linkedin.com/company/wonderbrands-canada,Go-To-Market Project Coordinator (Open to New Graduates),https://www.linkedin.com/jobs/view/go-to-market-project-coordinator-open-to-new-graduates-at-wonderbrands-4445254129?_l=en,LinkedIn,Canada,Email Marketing Specialist,
dentsu,https://jp.linkedin.com/company/dentsu,"Coordinator, Paid Social",https://www.linkedin.com/jobs/view/coordinator-paid-social-at-dentsu-4445406089?_l=en,LinkedIn,Canada,Email Marketing Specialist,
Kohl & Frisch Limited,https://ca.linkedin.com/company/kohl-&-frisch-limited,Marketing Coordinator,https://www.linkedin.com/jobs/view/marketing-coordinator-at-kohl-frisch-limited-4445043183?_l=en,LinkedIn,Canada,Email Marketing Specialist,
EMERGING BLUE,https://www.linkedin.com/company/emerging-blue,Growth Marketing Strategist,https://www.linkedin.com/jobs/view/growth-marketing-strategist-at-emerging-blue-4427391873?_l=en,LinkedIn,United States,Digital Marketer,
Samsung Electronics America,https://www.linkedin.com/company/samsung-electronics-america,Digital Marketer,https://www.linkedin.com/jobs/view/digital-marketer-at-samsung-electronics-america-4429169152?_l=en,LinkedIn,United States,Digital Marketer,
ITW Food Equipment Group,https://www.linkedin.com/company/itw-food-equipment-group,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-itw-food-equipment-group-4447050429?_l=en,LinkedIn,United States,Digital Marketer,
Sonicu,https://www.linkedin.com/company/sonicu,Digital Marketing Lead (Demand Generation),https://www.linkedin.com/jobs/view/digital-marketing-lead-demand-generation-at-sonicu-4445170387?_l=en,LinkedIn,United States,Digital Marketer,
Patelco Credit Union,https://www.linkedin.com/company/patelco-credit-union,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-patelco-credit-union-4445780948?_l=en,LinkedIn,United States,Digital Marketer,
Hearst Newspapers,https://www.linkedin.com/company/hearst-np,Paid Social Strategist,https://www.linkedin.com/jobs/view/paid-social-strategist-at-hearst-newspapers-4441819228?_l=en,LinkedIn,United States,Digital Marketer,
Inhabit®,https://www.linkedin.com/company/inhabit-iq,Digital Marketing Associate,https://www.linkedin.com/jobs/view/digital-marketing-associate-at-inhabit%C2%AE-4434561839?_l=en,LinkedIn,United States,Digital Marketer,
CI Design Inc.,https://www.linkedin.com/company/ci-design-inc,Digital Marketer,https://www.linkedin.com/jobs/view/digital-marketer-at-ci-design-inc-4444361240?_l=en,LinkedIn,United States,Digital Marketer,
Sherwin-Williams,https://www.linkedin.com/company/sherwin-williams,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-sherwin-williams-4445921693?_l=en,LinkedIn,United States,Digital Marketer,
"TAPCO (Traffic and Parking Control Co., LLC)",https://www.linkedin.com/company/tapconet,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-tapco-traffic-and-parking-control-co-llc-4445353102?_l=en,LinkedIn,United States,Digital Marketer,
California State University San Marcos,https://www.linkedin.com/school/csusm,"Digital Marketing Strategist, University Communications",https://www.linkedin.com/jobs/view/digital-marketing-strategist-university-communications-at-california-state-university-san-marcos-4445191508?_l=en,LinkedIn,United States,Digital Marketer,
Johnson Health Tech North America,https://www.linkedin.com/company/johnson-health-tech-na,Digital Performance Marketing Manager,https://www.linkedin.com/jobs/view/digital-performance-marketing-manager-at-johnson-health-tech-north-america-4445196850?_l=en,LinkedIn,United States,Digital Marketer,
Moodys Northwest Consulting,https://www.linkedin.com/company/moodys-northwest-consulting,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-moodys-northwest-consulting-4446003132?_l=en,LinkedIn,United States,Digital Marketer,
State Farm,https://www.linkedin.com/company/state_farm,Digital Marketing Specialist - Agent Marketing,https://www.linkedin.com/jobs/view/digital-marketing-specialist-agent-marketing-at-state-farm-4444665142?_l=en,LinkedIn,United States,Digital Marketer,
Menlo,https://www.linkedin.com/company/menlo,Marketing Manager,https://www.linkedin.com/jobs/view/marketing-manager-at-menlo-4443162794?_l=en,LinkedIn,United States,Digital Marketer,
Romph & Pou Agency,https://www.linkedin.com/company/romphpouagency,Social and Digital Media Specialist,https://www.linkedin.com/jobs/view/social-and-digital-media-specialist-at-romph-pou-agency-4445150611?_l=en,LinkedIn,United States,Digital Marketer,
Robert Half,https://www.linkedin.com/company/robert-half-international,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-robert-half-4445733877?_l=en,LinkedIn,United States,Digital Marketer,
State Farm,https://www.linkedin.com/company/state_farm,Digital Marketing Specialist - Agent Marketing,https://www.linkedin.com/jobs/view/digital-marketing-specialist-agent-marketing-at-state-farm-4444666155?_l=en,LinkedIn,United States,Digital Marketer,
Tri Pointe Homes,https://www.linkedin.com/company/tri-pointe-homes,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-tri-pointe-homes-4417691363?_l=en,LinkedIn,United States,Digital Marketer,
Inhabit®,https://www.linkedin.com/company/inhabit-iq,Digital Marketing Associate,https://www.linkedin.com/jobs/view/digital-marketing-associate-at-inhabit%C2%AE-4434567644?_l=en,LinkedIn,United States,Digital Marketer,
MKR,https://www.linkedin.com/company/mkragency,Digital Media Specialist,https://www.linkedin.com/jobs/view/digital-media-specialist-at-mkr-4446870574?_l=en,LinkedIn,United States,Digital Marketer,
Tassel™,https://www.linkedin.com/company/tasselmarketing,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-tassel%E2%84%A2-4446841524?_l=en,LinkedIn,United States,Digital Marketer,
Clay,https://www.linkedin.com/company/grow-with-clay,"Growth, Digital",https://www.linkedin.com/jobs/view/growth-digital-at-clay-4445285451?_l=en,LinkedIn,United States,Digital Marketer,
Pattern,https://www.linkedin.com/company/pattern-hq,Digital Advertising Strategist,https://www.linkedin.com/jobs/view/digital-advertising-strategist-at-pattern-4264035426?_l=en,LinkedIn,United States,Digital Marketer,
Brandner Communications,https://www.linkedin.com/company/brandner-communications,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-brandner-communications-4446783781?_l=en,LinkedIn,United States,Digital Marketer,
University of Kansas Medical Center,https://www.linkedin.com/school/university-of-kansas-medical-center,Marketing Strategist,https://www.linkedin.com/jobs/view/marketing-strategist-at-university-of-kansas-medical-center-4446130077?_l=en,LinkedIn,United States,Digital Marketer,
Thnks,https://www.linkedin.com/company/thnks,Growth Marketer,https://www.linkedin.com/jobs/view/growth-marketer-at-thnks-4444553909?_l=en,LinkedIn,United States,Digital Marketer,
Reservoir,https://www.linkedin.com/company/reservoirhome,Performance Marketer,https://www.linkedin.com/jobs/view/performance-marketer-at-reservoir-4444004592?_l=en,LinkedIn,United States,Digital Marketer,
Reach Hospitality,https://www.linkedin.com/company/reach-hospitality,Digital Marketing Analyst,https://www.linkedin.com/jobs/view/digital-marketing-analyst-at-reach-hospitality-4445197357?_l=en,LinkedIn,United States,Digital Marketer,
Apex Service Partners,https://www.linkedin.com/company/apex-service-partners,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-apex-service-partners-4444120943?_l=en,LinkedIn,United States,Digital Marketer,
Goodwin Recruiting,https://www.linkedin.com/company/goodwin-hospitality-and-recruiting,Digital Marketing Specialist (Paid Search) JN -072026-179257,https://www.linkedin.com/jobs/view/digital-marketing-specialist-paid-search-jn-072026-179257-at-goodwin-recruiting-4444519055?_l=en,LinkedIn,United States,Digital Marketer,
The Noli Shop,https://www.linkedin.com/company/the-noli-shop,Media Buyer,https://www.linkedin.com/jobs/view/media-buyer-at-the-noli-shop-4446324252?_l=en,LinkedIn,United States,Digital Marketer,
"Flexible Plan Investments, Ltd.",https://www.linkedin.com/company/flexible-plan-investments-ltd,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-flexible-plan-investments-ltd-4445183963?_l=en,LinkedIn,United States,Digital Marketer,
Dal-Tile LLC,https://www.linkedin.com/company/dal-tile,DIGITAL MARKETING SPECIALIST,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-dal-tile-llc-4387878812?_l=en,LinkedIn,United States,Digital Marketer,
Houston Chronicle,https://www.linkedin.com/company/houston-chronicle,Paid Social Strategist,https://www.linkedin.com/jobs/view/paid-social-strategist-at-houston-chronicle-4441807204?_l=en,LinkedIn,United States,Digital Marketer,
"Managed Staffing, Inc.",https://www.linkedin.com/company/managed-staffing-inc.,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-managed-staffing-inc-4447203729?_l=en,LinkedIn,United States,Digital Marketer,
DAC,https://ca.linkedin.com/company/dac-group,Digital Media Specialist,https://www.linkedin.com/jobs/view/digital-media-specialist-at-dac-4447209684?_l=en,LinkedIn,United States,Digital Marketer,
Parsnipp,https://www.linkedin.com/company/parsnipp,Digital Marketing Associate,https://www.linkedin.com/jobs/view/digital-marketing-associate-at-parsnipp-4446893926?_l=en,LinkedIn,United States,Digital Marketer,
Trevant,https://www.linkedin.com/company/trevantagency,Campaign Manager (Paid Social),https://www.linkedin.com/jobs/view/campaign-manager-paid-social-at-trevant-4423284381?_l=en,LinkedIn,United States,Digital Marketer,
University of Delaware,https://www.linkedin.com/school/university-of-delaware,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-university-of-delaware-4439274204?_l=en,LinkedIn,United States,Digital Marketer,
APTIM,https://www.linkedin.com/company/aptimglobal,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-aptim-4445605232?_l=en,LinkedIn,United States,Digital Marketer,
Associated Wholesale Grocers,https://www.linkedin.com/company/associated-wholesale-grocers,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-associated-wholesale-grocers-4445761268?_l=en,LinkedIn,United States,Digital Marketer,
Bob Mills Furniture,https://www.linkedin.com/company/bob-mills-furniture,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-bob-mills-furniture-4446414869?_l=en,LinkedIn,United States,Digital Marketer,
Ramsey Solutions,https://www.linkedin.com/company/ramseysolutions-lampo,Paid Media Strategist,https://www.linkedin.com/jobs/view/paid-media-strategist-at-ramsey-solutions-4440404579?_l=en,LinkedIn,United States,Digital Marketer,
Robert Half,https://www.linkedin.com/company/robert-half-international,Digital Marketing Strategist,https://www.linkedin.com/jobs/view/digital-marketing-strategist-at-robert-half-4444396663?_l=en,LinkedIn,United States,Digital Marketer,
iCapital,https://www.linkedin.com/company/icapital-network-inc,Digital Marketing - Associate,https://www.linkedin.com/jobs/view/digital-marketing-associate-at-icapital-4438520188?_l=en,LinkedIn,United States,Digital Marketer,
Venture Music,https://www.linkedin.com/company/venturemusic,Digital Advertising Manager,https://www.linkedin.com/jobs/view/digital-advertising-manager-at-venture-music-4447089361?_l=en,LinkedIn,United States,Digital Marketer,
Heatcraft Refrigeration Products,https://www.linkedin.com/company/heatcraftrpd,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-heatcraft-refrigeration-products-4433469477?_l=en,LinkedIn,United States,Digital Marketer,
LHH,https://www.linkedin.com/company/lhhworldwide,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-lhh-4445171029?_l=en,LinkedIn,United States,Digital Marketer,
Soar With Us,https://uk.linkedin.com/company/soar-with-us,Growth Strategist,https://www.linkedin.com/jobs/view/growth-strategist-at-soar-with-us-4445729352?_l=en,LinkedIn,United Kingdom,Digital Marketer,
BSRIA,https://uk.linkedin.com/company/bsria,Digital Marketing Manager,https://www.linkedin.com/jobs/view/digital-marketing-manager-at-bsria-4427960009?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Barnardo's,https://uk.linkedin.com/company/barnardo's,Marketing Officer,https://www.linkedin.com/jobs/view/marketing-officer-at-barnardo-s-4446785705?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Wave,https://uk.linkedin.com/company/wave-direct,Marketing Manager,https://www.linkedin.com/jobs/view/marketing-manager-at-wave-4445936293?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Gleeson Recruitment Group,https://uk.linkedin.com/company/gleeson-recruitment-group,Performance Marketing Executive,https://www.linkedin.com/jobs/view/performance-marketing-executive-at-gleeson-recruitment-group-4446302335?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Betty,https://www.linkedin.com/company/bettygaming,Performance Marketer | Betty CA,https://www.linkedin.com/jobs/view/performance-marketer-betty-ca-at-betty-4431838095?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Climate X,https://uk.linkedin.com/company/climate-x,Growth Marketer,https://www.linkedin.com/jobs/view/growth-marketer-at-climate-x-4446803639?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Ruby Magpie,https://uk.linkedin.com/company/ruby-magpie,Digital Account Manager,https://www.linkedin.com/jobs/view/digital-account-manager-at-ruby-magpie-4445021646?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Flood Media,https://uk.linkedin.com/company/floodmediaco,Digital Marketing Strategist,https://www.linkedin.com/jobs/view/digital-marketing-strategist-at-flood-media-4445936630?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Hybrid,https://uk.linkedin.com/company/hybrid-co,Digital Account Manager,https://www.linkedin.com/jobs/view/digital-account-manager-at-hybrid-4443604530?_l=en,LinkedIn,United Kingdom,Digital Marketer,
DWF,https://uk.linkedin.com/company/dwf,Digital Executive,https://www.linkedin.com/jobs/view/digital-executive-at-dwf-4447040898?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Gecko Travel Recruitment,https://uk.linkedin.com/company/gecko-travel-recruitment,Digital Marketing Executive,https://www.linkedin.com/jobs/view/digital-marketing-executive-at-gecko-travel-recruitment-4445945247?_l=en,LinkedIn,United Kingdom,Digital Marketer,
ThePlaceToBe,https://uk.linkedin.com/company/theplacetobeagency,Paid Social Manager,https://www.linkedin.com/jobs/view/paid-social-manager-at-theplacetobe-4446311547?_l=en,LinkedIn,United Kingdom,Digital Marketer,
TyneStack Ltd,https://uk.linkedin.com/company/tynestack,Marketing Manager,https://www.linkedin.com/jobs/view/marketing-manager-at-tynestack-ltd-4443270395?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Freudenberg Home and Cleaning Solutions,https://de.linkedin.com/company/freudenberg-home-and-cleaning-solutions-gmbh,Junior Digital Marketing Manager ( F/M/D),https://www.linkedin.com/jobs/view/junior-digital-marketing-manager-f-m-d-at-freudenberg-home-and-cleaning-solutions-4416669401?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Croda,https://uk.linkedin.com/company/croda,Digital Marketing Lead (FTC),https://www.linkedin.com/jobs/view/digital-marketing-lead-ftc-at-croda-4444150152?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Iconic Media Group,https://www.linkedin.com/company/iconic-media-uk,PPC Executive,https://www.linkedin.com/jobs/view/ppc-executive-at-iconic-media-group-4425088625?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Digital Media Team,https://uk.linkedin.com/company/digital-media-team,Organic & Creative Strategist,https://www.linkedin.com/jobs/view/organic-creative-strategist-at-digital-media-team-4443280573?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Avon,https://uk.linkedin.com/company/avon,Global Paid Media Specialist,https://www.linkedin.com/jobs/view/global-paid-media-specialist-at-avon-4446405887?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Elevation Recruitment Group,https://uk.linkedin.com/company/elevation-recruitment-ltd,Marketing Executive,https://www.linkedin.com/jobs/view/marketing-executive-at-elevation-recruitment-group-4442810834?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Domino’s Pizza UK & Ireland Ltd,https://uk.linkedin.com/company/dominos-pizza-uk-and-ireland-ltd,Paid Search Specialist,https://www.linkedin.com/jobs/view/paid-search-specialist-at-domino%E2%80%99s-pizza-uk-ireland-ltd-4443604283?_l=en,LinkedIn,United Kingdom,Digital Marketer,
ALS,https://au.linkedin.com/company/als,Marketing Executive,https://www.linkedin.com/jobs/view/marketing-executive-at-als-4441820588?_l=en,LinkedIn,United Kingdom,Digital Marketer,
WeAreAspire,https://uk.linkedin.com/company/weareaspire,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-weareaspire-4442809881?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Pratap Partnership,https://uk.linkedin.com/company/pratap-partnership,Marketing Executive,https://www.linkedin.com/jobs/view/marketing-executive-at-pratap-partnership-4446871560?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Optical Express,https://uk.linkedin.com/company/optical-express,Marketing Executive,https://www.linkedin.com/jobs/view/marketing-executive-at-optical-express-4442875323?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Eurobase,https://uk.linkedin.com/company/eurobase,Digital Marketing Executive,https://www.linkedin.com/jobs/view/digital-marketing-executive-at-eurobase-4446347202?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Golden Fox Recruitment,https://uk.linkedin.com/company/golden-fox-recruitment,Digital Marketing Manager,https://www.linkedin.com/jobs/view/digital-marketing-manager-at-golden-fox-recruitment-4443618025?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Teladoc Health UK,https://uk.linkedin.com/company/teladoc-uk,Growth Marketing Lead,https://www.linkedin.com/jobs/view/growth-marketing-lead-at-teladoc-health-uk-4446910078?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Nextech Group Limited,https://www.linkedin.com/company/nextech-group-ltd,Digital Marketing Executive,https://www.linkedin.com/jobs/view/digital-marketing-executive-at-nextech-group-limited-4446338045?_l=en,LinkedIn,United Kingdom,Digital Marketer,
McArthurGlen Group,https://uk.linkedin.com/company/mcarthurglen-group,Performance Media Executive,https://www.linkedin.com/jobs/view/performance-media-executive-at-mcarthurglen-group-4433705314?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Central Employment,https://uk.linkedin.com/company/central-employment-agency,Paid Media Specialist,https://www.linkedin.com/jobs/view/paid-media-specialist-at-central-employment-4444937087?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Stacks,https://uk.linkedin.com/company/stacks-ai,Growth Marketer,https://www.linkedin.com/jobs/view/growth-marketer-at-stacks-4445938950?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Compare the Market,https://uk.linkedin.com/company/comparethemarket,Digital Marketing Manager,https://www.linkedin.com/jobs/view/digital-marketing-manager-at-compare-the-market-4417736103?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Big Fang Collective,https://uk.linkedin.com/company/bigfangcollective,Paid Media Executive,https://www.linkedin.com/jobs/view/paid-media-executive-at-big-fang-collective-4445719431?_l=en,LinkedIn,United Kingdom,Digital Marketer,
The University of Sheffield,https://uk.linkedin.com/school/university-of-sheffield,Digital Experience Officer,https://www.linkedin.com/jobs/view/digital-experience-officer-at-the-university-of-sheffield-4442809644?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Searchability®,https://uk.linkedin.com/company/searchability,Digital Marketing Executive,https://www.linkedin.com/jobs/view/digital-marketing-executive-at-searchability%C2%AE-4446319078?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Liberty.,https://uk.linkedin.com/company/liberty-ltd,Paid Media Specialist,https://www.linkedin.com/jobs/view/paid-media-specialist-at-liberty-4436758709?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Michael Page,https://uk.linkedin.com/company/michael-page,Digital Marketing Manager,https://www.linkedin.com/jobs/view/digital-marketing-manager-at-michael-page-4446320786?_l=en,LinkedIn,United Kingdom,Digital Marketer,
KnoWho,https://uk.linkedin.com/company/knowho,Digital Marketing Manager,https://www.linkedin.com/jobs/view/digital-marketing-manager-at-knowho-4442857240?_l=en,LinkedIn,United Kingdom,Digital Marketer,
Lawfront,https://www.linkedin.com/company/lawfront,Digital Advertising Executive,https://www.linkedin.com/jobs/view/digital-advertising-executive-at-lawfront-4440889032?_l=en,LinkedIn,United Kingdom,Digital Marketer,
H&M,https://se.linkedin.com/company/h&m,Owned Media Lead,https://www.linkedin.com/jobs/view/owned-media-lead-at-h-m-4427556186?_l=en,LinkedIn,Canada,Digital Marketer,
UBC Sauder School of Business,https://ca.linkedin.com/school/ubcsauder,Digital Marketing Specialist,https://www.linkedin.com/jobs/view/digital-marketing-specialist-at-ubc-sauder-school-of-business-4446414449?_l=en,LinkedIn,Canada,Digital Marketer,
Skyline Group of Companies,https://ca.linkedin.com/company/skylinegroupofcompanies,Digital Marketing Coordinator,https://www.linkedin.com/jobs/view/digital-marketing-coordinator-at-skyline-group-of-companies-4445168848?_l=en,LinkedIn,Canada,Digital Marketer,
Brother Canada,https://ca.linkedin.com/company/brother-international-canada-ltd,Digital Media Performance Specialist,https://www.linkedin.com/jobs/view/digital-media-performance-specialist-at-brother-canada-4445260519?_l=en,LinkedIn,Canada,Digital Marketer,
FRS Clipper,https://www.linkedin.com/company/frsclipper,Social Media Marketing Coordinator,https://www.linkedin.com/jobs/view/social-media-marketing-coordinator-at-frs-clipper-4445772933?_l=en,LinkedIn,Canada,Digital Marketer,
Grafton Apparel Ltd.,https://ca.linkedin.com/company/grafton-apparel,Marketing Analytics Analyst,https://www.linkedin.com/jobs/view/marketing-analytics-analyst-at-grafton-apparel-ltd-4446061609?_l=en,LinkedIn,Canada,Digital Marketer,
dentsu,https://jp.linkedin.com/company/dentsu,"Buyer, Social",https://www.linkedin.com/jobs/view/buyer-social-at-dentsu-4445410041?_l=en,LinkedIn,Canada,Digital Marketer,
Dentalcorp,https://ca.linkedin.com/company/dental-corp,"Analyst, SEO",https://www.linkedin.com/jobs/view/analyst-seo-at-dentalcorp-4446900340?_l=en,LinkedIn,Canada,Digital Marketer,
Zoom,https://www.linkedin.com/company/zoom,Growth Marketer,https://www.linkedin.com/jobs/view/growth-marketer-at-zoom-4446868640?_l=en,LinkedIn,Canada,Digital Marketer,
123Dentist,https://ca.linkedin.com/company/123-dentist,PPC Analyst,https://www.linkedin.com/jobs/view/ppc-analyst-at-123dentist-4444194937?_l=en,LinkedIn,Canada,Digital Marketer,
Professional Staffing,https://ca.linkedin.com/company/professional-staffing-global,Social Media Strategist,https://www.linkedin.com/jobs/view/social-media-strategist-at-professional-staffing-4445732771?_l=en,LinkedIn,Canada,Digital Marketer,
Directive,https://www.linkedin.com/company/directive-consulting,Social Media Advertising Strategist (Remote Canada) - Future Opening,https://www.linkedin.com/jobs/view/social-media-advertising-strategist-remote-canada-future-opening-at-directive-4398325188?_l=en,LinkedIn,Canada,Digital Marketer,
HelloFresh,https://de.linkedin.com/company/hellofresh,"Growth Marketing Specialist, Direct Mail",https://www.linkedin.com/jobs/view/growth-marketing-specialist-direct-mail-at-hellofresh-4429984891?_l=en,LinkedIn,Canada,Digital Marketer,
Shiseido,https://jp.linkedin.com/company/shiseido,Ecommerce Specialist (15-Month Contract),https://www.linkedin.com/jobs/view/ecommerce-specialist-15-month-contract-at-shiseido-4445169124?_l=en,LinkedIn,Canada,Digital Marketer,
Polaron Energy,https://ca.linkedin.com/company/polaron-energy,Paid Media Specialist,https://www.linkedin.com/jobs/view/paid-media-specialist-at-polaron-energy-4446182644?_l=en,LinkedIn,Canada,Digital Marketer,
Atomic - Remote Jobs,https://ca.linkedin.com/company/atomic-remote-jobs,Creative Strategist | Paid Social for E-comm & Personal Brands | Remote (US) 🚀,https://www.linkedin.com/jobs/view/creative-strategist-paid-social-for-e-comm-personal-brands-remote-us-%F0%9F%9A%80-at-atomic-remote-jobs-4446449795?_l=en,LinkedIn,Canada,Digital Marketer,
Wealhouse Capital Management,https://ca.linkedin.com/company/wealhouse,Marketing Associate,https://www.linkedin.com/jobs/view/marketing-associate-at-wealhouse-capital-management-4446017109?_l=en,LinkedIn,Canada,Digital Marketer,
AutoCanada,https://ca.linkedin.com/company/autocanada,Media & Performance Marketing Specialist - ACX Corporate Support,https://www.linkedin.com/jobs/view/media-performance-marketing-specialist-acx-corporate-support-at-autocanada-4437350083?_l=en,LinkedIn,Canada,Digital Marketer,
Cossette Media,https://ca.linkedin.com/company/cossette-media,"Manager, Digital",https://www.linkedin.com/jobs/view/manager-digital-at-cossette-media-4447207705?_l=en,LinkedIn,Canada,Digital Marketer,
Saskatchewan Research Council (SRC),https://ca.linkedin.com/company/saskatchewan-research-council-src,External Relations/ Marketing Advisor,https://www.linkedin.com/jobs/view/external-relations-marketing-advisor-at-saskatchewan-research-council-src-4439906292?_l=en,LinkedIn,Canada,Digital Marketer,
Fidelity Canada,https://ca.linkedin.com/company/fidelitycanada,"Paid Social Manager, Investly",https://www.linkedin.com/jobs/view/paid-social-manager-investly-at-fidelity-canada-4434887243?_l=en,LinkedIn,Canada,Digital Marketer,
Mark Anthony Group,https://ca.linkedin.com/company/mark-anthony-group,Digital Marketing Manager,https://www.linkedin.com/jobs/view/digital-marketing-manager-at-mark-anthony-group-4446177391?_l=en,LinkedIn,Canada,Digital Marketer,
Tali AI,https://ca.linkedin.com/company/tali-ai,Growth Marketer,https://www.linkedin.com/jobs/view/growth-marketer-at-tali-ai-4444184729?_l=en,LinkedIn,Canada,Digital Marketer,
Techtronic Industries Canada Inc.,https://ca.linkedin.com/company/techtronic-industries-canada,Assistant Brand Manager – Digital Marketing & Advertising,https://www.linkedin.com/jobs/view/assistant-brand-manager-%E2%80%93-digital-marketing-advertising-at-techtronic-industries-canada-inc-4433975926?_l=en,LinkedIn,Canada,Digital Marketer,
Simplii Financial,https://ca.linkedin.com/company/banksimplii,Growth Marketing Analyst – Simplii Financial,https://www.linkedin.com/jobs/view/growth-marketing-analyst-%E2%80%93-simplii-financial-at-simplii-financial-4446815759?_l=en,LinkedIn,Canada,Digital Marketer,
Wood Automotive Group,https://ca.linkedin.com/company/wood-automotive-group,Digital Marketing Coordinator,https://www.linkedin.com/jobs/view/digital-marketing-coordinator-at-wood-automotive-group-4445300566?_l=en,LinkedIn,Canada,Digital Marketer,
dentsu,https://jp.linkedin.com/company/dentsu,"Buyer, Paid Social",https://www.linkedin.com/jobs/view/buyer-paid-social-at-dentsu-4446937426?_l=en,LinkedIn,Canada,Digital Marketer,
MEC,https://ca.linkedin.com/company/mountainequipmentcompany,Performance Marketing Manager - Paid Media,https://www.linkedin.com/jobs/view/performance-marketing-manager-paid-media-at-mec-4443795538?_l=en,LinkedIn,Canada,Digital Marketer,
AutoTrader.ca,https://ca.linkedin.com/company/autotraderca,Digital Marketing Consultant,https://www.linkedin.com/jobs/view/digital-marketing-consultant-at-autotrader-ca-4408906198?_l=en,LinkedIn,Canada,Digital Marketer,
Simplii Financial,https://ca.linkedin.com/company/banksimplii,"Growth, Digital Distribution Analyst - Simplii Financial",https://www.linkedin.com/jobs/view/growth-digital-distribution-analyst-simplii-financial-at-simplii-financial-4446812924?_l=en,LinkedIn,Canada,Digital Marketer,
